,Time,Resource,State,Activtiy,Expected End Time,Material,Target location
342,656.862933458717,TR1,TP1,start state,657.0129334587169,Material_2 instance N.21,R2
343,656.862933458717,R2,P3,start state,658.3360360181659,Material_2 instance N.23,
344,657.0129334587169,TR1,TP1,end state,657.0129334587169,Material_2 instance N.21,R2
345,658.3360360181659,R2,P3,end state,658.3360360181659,Material_2 instance N.23,
346,658.3360360181659,TR1,TP1,start state,658.4860360181659,Material_2 instance N.23,R2
347,658.3360360181659,R2,P2,start state,673.3360360181659,Material_2 instance N.21,
348,658.4860360181659,TR1,TP1,end state,658.4860360181659,Material_2 instance N.23,R2
349,661.2140806082705,R1,P1,end state,661.2140806082705,Material_2 instance N.18,
350,661.2140806082705,R1,P1,start state,676.493498473861,Material_1 instance N.20,
351,667.1458158329453,TR1,Breakdownstate_1,start state,697.1458158329453,,
352,668.9054782235414,R1,P2,end state,668.9054782235414,Material_1 instance N.22,
353,673.3360360181659,R2,P2,end state,673.3360360181659,Material_2 instance N.21,
354,673.3360360181659,R2,P2,start state,688.3360360181659,Material_2 instance N.23,
355,673.4293399120687,R1,P1,start state,687.6545587458385,Material_2 instance N.24,
356,676.493498473861,R1,P1,end state,676.493498473861,Material_1 instance N.20,
357,687.6545587458385,R1,P1,end state,687.6545587458385,Material_2 instance N.24,
358,688.3360360181659,R2,P2,end state,688.3360360181659,Material_2 instance N.23,
359,697.1458158329453,TR1,Breakdownstate_1,end state,697.1458158329453,,
360,697.1458158329453,TR1,TP1,start state,697.4069269440564,Material_1 instance N.22,R1
362,697.4069269440564,TR1,TP1,start state,697.5569269440564,Material_1 instance N.22,R1
361,697.4069269440564,TR1,TP1,end state,697.4069269440564,Material_1 instance N.22,R1
364,697.5569269440564,TR1,TP1,start state,697.8180380551674,Material_2 instance N.21,R2
365,697.5569269440564,R1,P1,start state,707.2430305324115,Material_1 instance N.22,
363,697.5569269440564,TR1,TP1,end state,697.5569269440564,Material_1 instance N.22,R1
366,697.8180380551674,TR1,TP1,end state,697.8180380551674,Material_2 instance N.21,R2
367,697.8180380551674,TR1,TP1,start state,698.0791491662785,Material_2 instance N.21,R3
368,698.0791491662785,TR1,TP1,end state,698.0791491662785,Material_2 instance N.21,R3
369,698.0791491662785,TR1,TP1,start state,698.4513713885008,Material_2 instance N.24,R1
370,698.0791491662785,R3,P1,start state,714.1751264465034,Material_2 instance N.21,
371,698.4513713885008,TR1,TP1,end state,698.4513713885008,Material_2 instance N.24,R1
372,698.4513713885008,TR1,TP1,start state,698.7124824996118,Material_2 instance N.24,R2
374,698.7124824996118,TR1,TP1,start state,698.9735936107229,Material_2 instance N.23,R1
375,698.7124824996118,R2,P3,start state,700.4642959661743,Material_2 instance N.24,
373,698.7124824996118,TR1,TP1,end state,698.7124824996118,Material_2 instance N.24,R2
376,698.9735936107229,TR1,TP1,end state,698.9735936107229,Material_2 instance N.23,R1
377,698.9735936107229,R1,P1,start state,710.3763150449668,Material_2 instance N.23,
378,700.4642959661743,R2,P3,end state,700.4642959661743,Material_2 instance N.24,
379,700.4642959661743,TR1,TP1,start state,700.7254070772854,Material_2 instance N.24,R2
380,700.7254070772854,TR1,TP1,end state,700.7254070772854,Material_2 instance N.24,R2
381,700.7254070772854,TR1,TP1,start state,700.8754070772853,Material_2 instance N.24,R2
382,700.8754070772853,TR1,TP1,end state,700.8754070772853,Material_2 instance N.24,R2
383,700.8754070772853,R2,P2,start state,715.8754070772853,Material_2 instance N.24,
384,707.2430305324115,R1,P1,end state,707.2430305324115,Material_1 instance N.22,
385,708.2376385504467,R1,P1,start state,725.0848543072586,Material_1 instance N.25,
386,710.3763150449668,R1,P1,end state,710.3763150449668,Material_2 instance N.23,
387,714.1751264465034,R3,P1,end state,714.1751264465034,Material_2 instance N.21,
388,715.8754070772853,R2,P2,end state,715.8754070772853,Material_2 instance N.24,
389,715.8754070772853,TR1,TP1,start state,716.1365181883964,Material_2 instance N.24,R1
390,716.1365181883964,TR1,TP1,end state,716.1365181883964,Material_2 instance N.24,R1
391,716.1365181883964,R1,P1,start state,734.2001814343798,Material_2 instance N.24,
392,718.2365084231689,R1,P1,start interrupt,725.0848543072586,Material_1 instance N.25,
393,718.2365084231689,R1,P1,start interrupt,734.2001814343798,Material_2 instance N.24,
394,718.2365084231689,R1,Breakdownstate_1,start state,748.2365084231689,,
395,745.0333657643961,R3,Breakdownstate_1,start state,775.0333657643961,,
400,748.2365084231689,R1,P1,start state,764.2001814343798,Material_2 instance N.24,
398,748.2365084231689,R1,P1,start state,755.0848543072586,Material_1 instance N.25,
399,748.2365084231689,R1,P1,end interrupt,764.2001814343798,Material_2 instance N.24,
396,748.2365084231689,R1,Breakdownstate_1,end state,748.2365084231689,,
397,748.2365084231689,R1,P1,end interrupt,755.0848543072586,Material_1 instance N.25,
401,755.0848543072586,R1,P1,end state,755.0848543072586,Material_1 instance N.25,
402,755.0848543072586,TR1,TP1,start state,755.2348543072586,Material_1 instance N.25,R1
403,755.2348543072586,TR1,TP1,end state,755.2348543072586,Material_1 instance N.25,R1
404,755.2348543072586,R1,P2,start state,770.2348543072586,Material_1 instance N.25,
405,764.2001814343798,R1,P1,end state,764.2001814343798,Material_2 instance N.24,
406,770.2348543072586,R1,P2,end state,770.2348543072586,Material_1 instance N.25,
407,770.2348543072586,TR1,TP1,start state,770.6070765294809,Material_1 instance N.25,R3
408,770.6070765294809,TR1,TP1,end state,770.6070765294809,Material_1 instance N.25,R3
412,775.0333657643961,R3,Breakdownstate_2,start state,805.0333657643961,,
411,775.0333657643961,R3,P1,start interrupt,785.5187098103796,Material_1 instance N.25,
409,775.0333657643961,R3,Breakdownstate_1,end state,775.0333657643961,,
410,775.0333657643961,R3,P1,start state,785.5187098103796,Material_1 instance N.25,
413,802.3722248390106,R2,Breakdownstate_2,start state,832.3722248390106,,
414,805.0333657643961,R3,Breakdownstate_2,end state,805.0333657643961,,
415,805.0333657643961,R3,P1,end interrupt,815.5187098103796,Material_1 instance N.25,
416,805.0333657643961,R3,P1,start state,815.5187098103796,Material_1 instance N.25,
417,810.479003646449,R3,P1,start interrupt,815.5187098103796,Material_1 instance N.25,
418,810.479003646449,R3,Breakdownstate_1,start state,840.479003646449,,
419,832.3722248390106,R2,Breakdownstate_2,end state,832.3722248390106,,
422,840.479003646449,R3,P1,start state,845.5187098103796,Material_1 instance N.25,
421,840.479003646449,R3,P1,end interrupt,845.5187098103796,Material_1 instance N.25,
420,840.479003646449,R3,Breakdownstate_1,end state,840.479003646449,,
423,845.5187098103796,R3,P1,end state,845.5187098103796,Material_1 instance N.25,
424,845.5187098103796,R3,P1,start state,857.7953406546206,Material_2 instance N.26,
425,854.8140474719337,R3,P1,start interrupt,857.7953406546206,Material_2 instance N.26,
426,854.8140474719337,R3,Breakdownstate_1,start state,884.8140474719337,,
427,865.3454155826349,R1,Breakdownstate_1,start state,895.3454155826349,,
428,884.8140474719337,R3,Breakdownstate_1,end state,884.8140474719337,,
429,884.8140474719337,R3,P1,end interrupt,887.7953406546206,Material_2 instance N.26,
430,884.8140474719337,R3,P1,start state,887.7953406546206,Material_2 instance N.26,
431,887.750385306297,TR1,Breakdownstate_1,start state,917.750385306297,,
433,887.7953406546206,R3,P1,start state,895.4613998556426,Material_1 instance N.27,
432,887.7953406546206,R3,P1,end state,887.7953406546206,Material_2 instance N.26,
434,895.3454155826349,R1,Breakdownstate_1,end state,895.3454155826349,,
435,895.4613998556426,R3,P1,end state,895.4613998556426,Material_1 instance N.27,
436,910.8652474125123,R3,P1,start state,923.517103288558,Material_1 instance N.28,
437,917.750385306297,TR1,Breakdownstate_1,end state,917.750385306297,,
438,917.750385306297,TR1,TP1,start state,917.9003853062969,Material_2 instance N.26,R3
439,917.8116907388448,R3,P1,start interrupt,923.517103288558,Material_1 instance N.28,
440,917.8116907388448,R3,Breakdownstate_1,start state,947.8116907388448,,
442,917.9003853062969,TR1,TP1,start state,918.2726075285192,Material_1 instance N.27,R1
441,917.9003853062969,TR1,TP1,end state,917.9003853062969,Material_2 instance N.26,R3
443,918.2726075285192,TR1,TP1,end state,918.2726075285192,Material_1 instance N.27,R1
444,918.2726075285192,R1,P2,start state,933.2726075285192,Material_1 instance N.27,
445,933.2726075285192,R1,P2,end state,933.2726075285192,Material_1 instance N.27,
446,933.2726075285192,TR1,TP1,start state,933.6448297507415,Material_1 instance N.27,R3
447,933.6448297507415,TR1,TP1,end state,933.6448297507415,Material_1 instance N.27,R3
449,947.8116907388448,R3,P1,end interrupt,953.517103288558,Material_1 instance N.28,
450,947.8116907388448,R3,P1,start state,953.517103288558,Material_1 instance N.28,
448,947.8116907388448,R3,Breakdownstate_1,end state,947.8116907388448,,
452,953.517103288558,R3,P1,start state,965.5058505053771,Material_1 instance N.29,
453,953.517103288558,TR1,TP1,start state,953.7782143996691,Material_1 instance N.28,R2
451,953.517103288558,R3,P1,end state,953.517103288558,Material_1 instance N.28,
454,953.517103288558,R3,P3,start state,978.5435241438927,Material_2 instance N.26,
456,953.7782143996691,R2,P2,start state,968.7782143996691,Material_1 instance N.28,
455,953.7782143996691,TR1,TP1,end state,953.7782143996691,Material_1 instance N.28,R2
457,965.5058505053771,R3,P1,end state,965.5058505053771,Material_1 instance N.29,
458,965.5058505053771,TR1,TP1,start state,965.7669616164882,Material_1 instance N.29,R3
459,965.5058505053771,R3,P1,start state,984.3797563130234,Material_1 instance N.27,
460,965.7669616164882,TR1,TP1,end state,965.7669616164882,Material_1 instance N.29,R3
461,965.7669616164882,TR1,TP1,start state,966.0280727275992,Material_1 instance N.29,R2
462,966.0280727275992,TR1,TP1,end state,966.0280727275992,Material_1 instance N.29,R2
463,967.730294609232,R1,P1,start state,977.5128594024767,Material_1 instance N.30,
465,968.7782143996691,TR1,TP1,start state,969.0393255107801,Material_1 instance N.28,R1
466,968.7782143996691,R2,P2,start state,983.7782143996691,Material_1 instance N.29,
464,968.7782143996691,R2,P2,end state,968.7782143996691,Material_1 instance N.28,
467,969.0393255107801,TR1,TP1,end state,969.0393255107801,Material_1 instance N.28,R1
468,969.0393255107801,R1,P1,start state,985.8156708291912,Material_1 instance N.28,
469,977.5128594024767,R1,P1,end state,977.5128594024767,Material_1 instance N.30,
470,977.5128594024767,TR1,TP1,start state,977.7739705135878,Material_1 instance N.30,R2
471,977.7739705135878,TR1,TP1,end state,977.7739705135878,Material_1 instance N.30,R2
472,978.5435241438927,R3,P3,end state,978.5435241438927,Material_2 instance N.26,
473,978.5435241438927,TR1,TP1,start state,978.8046352550037,Material_2 instance N.26,R3
474,978.8046352550037,TR1,TP1,end state,978.8046352550037,Material_2 instance N.26,R3
475,978.8046352550037,TR1,TP1,start state,979.0657463661148,Material_2 instance N.26,R2
476,979.0657463661148,TR1,TP1,end state,979.0657463661148,Material_2 instance N.26,R2
478,983.7782143996691,TR1,TP1,start state,984.0393255107801,Material_1 instance N.29,R1
479,983.7782143996691,R2,P2,start state,998.7782143996691,Material_1 instance N.30,
477,983.7782143996691,R2,P2,end state,983.7782143996691,Material_1 instance N.29,
480,984.0393255107801,TR1,TP1,end state,984.0393255107801,Material_1 instance N.29,R1
481,984.0393255107801,R1,P1,start state,1000.8842703211277,Material_1 instance N.29,
482,984.3797563130234,R3,P1,end state,984.3797563130234,Material_1 instance N.27,
483,985.8156708291912,R1,P1,end state,985.8156708291912,Material_1 instance N.28,
484,988.5026740644607,R1,P1,start state,1002.1217837752582,Material_2 instance N.31,
485,998.7782143996691,R2,P2,end state,998.7782143996691,Material_1 instance N.30,
486,998.7782143996691,TR1,TP1,start state,999.0393255107801,Material_1 instance N.30,R2
487,998.7782143996691,R2,P2,start state,1013.7782143996691,Material_2 instance N.26,
489,999.0393255107801,TR1,TP1,start state,999.3004366218912,Material_1 instance N.30,R3
488,999.0393255107801,TR1,TP1,end state,999.0393255107801,Material_1 instance N.30,R2
491,999.3004366218912,R3,P1,start state,1006.7048208402867,Material_1 instance N.30,
490,999.3004366218912,TR1,TP1,end state,999.3004366218912,Material_1 instance N.30,R3
492,1000.8842703211277,R1,P1,end state,1000.8842703211277,Material_1 instance N.29,
493,1000.8842703211277,R1,P1,start state,1010.2623648253517,Material_1 instance N.32,
494,1002.1217837752582,R1,P1,end state,1002.1217837752582,Material_2 instance N.31,
495,1002.1217837752582,TR1,TP1,start state,1002.4940059974805,Material_2 instance N.31,R1
496,1002.4940059974805,TR1,TP1,end state,1002.4940059974805,Material_2 instance N.31,R1
497,1002.4940059974805,TR1,TP1,start state,1002.7551171085915,Material_2 instance N.31,R2
498,1002.7551171085915,TR1,TP1,end state,1002.7551171085915,Material_2 instance N.31,R2
499,1006.7048208402867,R3,P1,end state,1006.7048208402867,Material_1 instance N.30,
501,1010.2623648253517,TR1,TP1,start state,1010.5234759364628,Material_1 instance N.32,R1
500,1010.2623648253517,R1,P1,end state,1010.2623648253517,Material_1 instance N.32,
503,1010.5234759364628,TR1,TP1,start state,1010.6734759364628,Material_1 instance N.32,R1
502,1010.5234759364628,TR1,TP1,end state,1010.5234759364628,Material_1 instance N.32,R1
504,1010.6734759364628,TR1,TP1,end state,1010.6734759364628,Material_1 instance N.32,R1
505,1010.6734759364628,R1,P2,start state,1025.6734759364626,Material_1 instance N.32,
506,1013.7782143996691,R2,P2,end state,1013.7782143996691,Material_2 instance N.26,
507,1013.7782143996691,TR1,TP1,start state,1014.0393255107801,Material_2 instance N.26,R2
508,1013.7782143996691,R2,P3,start state,1018.3801456370027,Material_2 instance N.31,
509,1014.0393255107801,TR1,TP1,end state,1014.0393255107801,Material_2 instance N.26,R2
510,1014.0393255107801,TR1,TP1,start state,1014.3004366218912,Material_2 instance N.26,R3
511,1014.3004366218912,TR1,TP1,end state,1014.3004366218912,Material_2 instance N.26,R3
512,1014.3004366218912,R3,P1,start state,1020.548402755597,Material_2 instance N.26,
514,1018.3801456370027,TR1,TP1,start state,1018.6412567481137,Material_2 instance N.31,R2
513,1018.3801456370027,R2,P3,end state,1018.3801456370027,Material_2 instance N.31,
515,1018.6412567481137,TR1,TP1,end state,1018.6412567481137,Material_2 instance N.31,R2
516,1018.6412567481137,TR1,TP1,start state,1018.9023678592248,Material_2 instance N.31,R1
517,1018.9023678592248,TR1,TP1,end state,1018.9023678592248,Material_2 instance N.31,R1
518,1020.548402755597,R3,P1,end state,1020.548402755597,Material_2 instance N.26,
519,1020.548402755597,R3,P1,start state,1033.1949139559604,Material_2 instance N.33,
520,1025.6734759364626,R1,P2,end state,1025.6734759364626,Material_1 instance N.32,
521,1025.6734759364626,R1,P2,start state,1040.6734759364626,Material_2 instance N.31,
522,1025.6734759364626,TR1,TP1,start state,1025.8234759364627,Material_1 instance N.32,R1
524,1025.8234759364627,R1,P1,start state,1043.064292908294,Material_1 instance N.32,
523,1025.8234759364627,TR1,TP1,end state,1025.8234759364627,Material_1 instance N.32,R1
525,1033.1949139559604,R3,P1,end state,1033.1949139559604,Material_2 instance N.33,
526,1033.1949139559604,TR1,TP1,start state,1033.5671361781826,Material_2 instance N.33,R3
527,1033.5671361781826,TR1,TP1,end state,1033.5671361781826,Material_2 instance N.33,R3
528,1033.5671361781826,TR1,TP1,start state,1033.7171361781827,Material_2 instance N.33,R3
529,1033.7171361781827,TR1,TP1,end state,1033.7171361781827,Material_2 instance N.33,R3
530,1033.7171361781827,R3,P3,start state,1171.9779311292853,Material_2 instance N.33,
533,1040.6734759364626,R1,P1,start state,1059.1923252912325,Material_1 instance N.34,
531,1040.6734759364626,R1,P2,end state,1040.6734759364626,Material_2 instance N.31,
532,1040.6734759364626,TR1,TP1,start state,1041.045698158685,Material_2 instance N.31,R1
